"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.515,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.5392,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.5269,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5131,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.5,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4962,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4935,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5154,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5469,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.5472,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.519,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.5021,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5154,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.5523,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.582,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.583,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.66965,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.4212,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.99097,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.37588,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.62836,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.74494,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.92208,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.244,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.462,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7376,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.9408,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1828,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.4917,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.6733,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.7972,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.958,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.1718,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",102.0034,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.5961,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",101.2883,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.9431,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.9372,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",101.1221,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",101.2875,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",101.3262,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",101.1418,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.826,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.7351,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.554,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.2098,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.58185,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.93389,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.60673,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.89562,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.40791,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.91104,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1656,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.1892,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.306,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.5119,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.6061,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6265,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3263,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.93573,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0113,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.0588,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.65392,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.07799,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.84083,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.3463,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0413,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1207,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.8442,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.59602,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.35899,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.03251,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.4325,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.87238,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.50063,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",97.27847,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",97.03077,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",96.65421,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",96.48708,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",96.40591,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",96.32732,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",95.91962,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",95.43466,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",95.49124,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.75445,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.54334,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.05344,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.57952,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.76044,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.3695,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",97.39668,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.56515,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.81329,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.22732,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.03037,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.3314,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.90643,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",97.84525,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",96.88915,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",96.70997,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",96.93055,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",97.54206,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",98.26486,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",98.66244,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.63229,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.53147,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.23372,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",97.68714,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.14916,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",96.88917,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",97.24513,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",98.12684,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",98.64594,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",98.74886,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",98.66971,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",98.49963,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",98.47164,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",98.42275,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",97.96497,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2459,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3178,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.4635,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.5232,
